item,itemLabel,startDate,endDate,sourceDate,psid
Q504522,Miguel Trovoada,1995-08-21,2001-09-03,,Q504522-5a16c7d8-4079-0a4b-f051-6ba2cdb9191a
Q271012,Fradique de Menezes,2001-09-03,2003-07-16,,Q271012-4F08FB01-10CF-4A34-BA2A-52EB5F614C7C
Q271012,Fradique de Menezes,2001-09-03,2003-07-16,,Q271012-7168A02B-3030-4C12-B2B5-93EE6EB987F2
Q1281014,Fernando Pereira,2003-07-16,2003-07-23,,Q1281014-5A68BA5E-2F43-4CA2-AF38-6255370F0867
Q1281014,Fernando Pereira,2003-07-16,2003-07-23,,Q1281014-97566038-AD05-43F9-9FD6-B683041C0B1E
Q271012,Fradique de Menezes,2003-07-23,2011-09-03,,Q271012-44af987f-4537-9116-726a-4d76ac2ea513
Q271012,Fradique de Menezes,2003-07-23,2011-09-03,,Q271012-D893595E-FD95-4F95-8933-0DF7DE764CBF
Q295049,Manuel Pinto da Costa,2011-09-03,2016-09-03,,Q295049-4a5290c0-4c6f-cfce-d53f-143d9ae1183f
Q709734,Evaristo Carvalho,2016-09-03,2021-10-02,,Q709734-B0FD89B0-0907-4C95-90E9-026423CEBCB8
Q27982047,Carlos Vila Nova,2021-10-02,,,Q27982047-C2099C15-6A04-417A-88CC-4E38F6FEF370
